block_timestamp,transaction_hash,to_address,from_address,artifact_name,project_name,farcaster_username
2024-08-09 17:40:12.000000 UTC,0xe2292d760735e7d58b29efa2f1d72d070c780f03f1021814d5625046e92c54a6,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,ethdailyhub,
2024-08-21 16:47:23.000000 UTC,0xec7ddac753d98364ac245f51ce22a72325ce6e1bb8648c46d91a97d00b0b2c25,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x850a146d7478daaa98fc26fd85e6a24e50846a9d,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,noahchonlee
2024-08-21 16:47:23.000000 UTC,0xec7ddac753d98364ac245f51ce22a72325ce6e1bb8648c46d91a97d00b0b2c25,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x850a146d7478daaa98fc26fd85e6a24e50846a9d,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,noahchonlee
2024-05-10 18:10:41.000000 UTC,0x3ba7d871547bee7f54361088e820696e1979d0255384b415c3c6fbb44dc66ce4,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x1e91264736008082bf63b6c20d36a93a329083d8,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-05-10 18:10:41.000000 UTC,0x3ba7d871547bee7f54361088e820696e1979d0255384b415c3c6fbb44dc66ce4,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x1e91264736008082bf63b6c20d36a93a329083d8,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-09-22 23:38:05.000000 UTC,0x32b3a3663aa2650ee0b236dcbf98e291a1d5d7cec7caf08dcb85965b4b42dbfc,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,ethdailyhub,
2024-05-10 18:10:41.000000 UTC,0x3ba7d871547bee7f54361088e820696e1979d0255384b415c3c6fbb44dc66ce4,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x1e91264736008082bf63b6c20d36a93a329083d8,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-05-10 18:10:41.000000 UTC,0x3ba7d871547bee7f54361088e820696e1979d0255384b415c3c6fbb44dc66ce4,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x1e91264736008082bf63b6c20d36a93a329083d8,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-09-24 22:19:26.000000 UTC,0x7451c98f083fb5380a118092962297b96dd29bd4feb1ef0de734843556b61e24,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,paul2
2024-09-24 22:19:26.000000 UTC,0x7451c98f083fb5380a118092962297b96dd29bd4feb1ef0de734843556b61e24,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,paul2
2024-09-24 22:24:49.000000 UTC,0x2c07777d029aa780573b99232e48e258394f373463760920ca0b44fd2b5ef45b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,paul2
2024-09-24 22:24:49.000000 UTC,0x2c07777d029aa780573b99232e48e258394f373463760920ca0b44fd2b5ef45b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,paul2
2024-04-03 16:09:11.000000 UTC,0x0934d7d0f4ba61de02baf4b97067e657eec769f9aaa61263763bc00eddf19512,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xe1887ff140bfa9d3b45d0b2077b7471124acd242,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,banklessacademy
2024-04-03 16:09:11.000000 UTC,0x0934d7d0f4ba61de02baf4b97067e657eec769f9aaa61263763bc00eddf19512,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xe1887ff140bfa9d3b45d0b2077b7471124acd242,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,banklessacademy
2024-08-09 17:46:24.000000 UTC,0x160100480e78d8aab7d7983c9b42507419a897568a6b32cfd3e4724d28103986,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,ethdailyhub,
2024-08-20 11:05:11.000000 UTC,0x3e5d336b3e3f8042202f4bfab05b02d19e5b5c3456410b24453166cded1bdc59,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x85a363699c6864248a6ffca66e4a1a5ccf9f5567,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,basex
2024-08-20 11:05:11.000000 UTC,0x3e5d336b3e3f8042202f4bfab05b02d19e5b5c3456410b24453166cded1bdc59,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x85a363699c6864248a6ffca66e4a1a5ccf9f5567,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,basex
2024-04-30 08:29:37.000000 UTC,0x69fbedc898b519a1bc26529d44ebff2229889a35b23ad1e380686f30a1fdf79c,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x7587cfbd20e5a970209526b4d1f69dbaae8bed37,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-04-30 08:29:37.000000 UTC,0x69fbedc898b519a1bc26529d44ebff2229889a35b23ad1e380686f30a1fdf79c,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x7587cfbd20e5a970209526b4d1f69dbaae8bed37,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-04-03 16:09:11.000000 UTC,0x0934d7d0f4ba61de02baf4b97067e657eec769f9aaa61263763bc00eddf19512,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xe1887ff140bfa9d3b45d0b2077b7471124acd242,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,banklessacademy
2024-04-03 16:09:11.000000 UTC,0x0934d7d0f4ba61de02baf4b97067e657eec769f9aaa61263763bc00eddf19512,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xe1887ff140bfa9d3b45d0b2077b7471124acd242,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,banklessacademy
2024-06-13 22:34:42.000000 UTC,0xb0886b342e8217329ac190c4d61d022b0975b0b165e82101509b70d109fa18e1,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x9531c059098e3d194ff87febb587ab07b30b1306,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-06-13 22:34:42.000000 UTC,0xb0886b342e8217329ac190c4d61d022b0975b0b165e82101509b70d109fa18e1,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x9531c059098e3d194ff87febb587ab07b30b1306,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-08-09 17:46:39.000000 UTC,0x7913b48512af707446a90e69d12a589cd75f6715771d0d8608db39017f4e6874,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ethdaily.eth
2024-08-09 17:46:39.000000 UTC,0x7913b48512af707446a90e69d12a589cd75f6715771d0d8608db39017f4e6874,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ethdaily.eth
2024-08-20 11:05:11.000000 UTC,0x3e5d336b3e3f8042202f4bfab05b02d19e5b5c3456410b24453166cded1bdc59,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x85a363699c6864248a6ffca66e4a1a5ccf9f5567,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,basex
2024-08-20 11:05:11.000000 UTC,0x3e5d336b3e3f8042202f4bfab05b02d19e5b5c3456410b24453166cded1bdc59,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x85a363699c6864248a6ffca66e4a1a5ccf9f5567,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,basex
2024-05-06 22:40:46.000000 UTC,0xf827b74ce376f699cddd8dea347bb430c21cec9aca162fc10b3bcfdba57e2313,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x4fb544dedd9583b156a60e8afe9afb45dcc3be56,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-05-06 22:40:46.000000 UTC,0xf827b74ce376f699cddd8dea347bb430c21cec9aca162fc10b3bcfdba57e2313,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x4fb544dedd9583b156a60e8afe9afb45dcc3be56,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-05-16 17:16:30.000000 UTC,0xad42f1b11c3c460eded4b048716dd25d7c8eb1371db51e79569389e15d213070,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x84e1056ed1b76fb03b43e924ef98833dba394b2b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,nicnode
2024-05-16 17:16:30.000000 UTC,0xad42f1b11c3c460eded4b048716dd25d7c8eb1371db51e79569389e15d213070,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x84e1056ed1b76fb03b43e924ef98833dba394b2b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,nicnode
2024-07-15 08:08:42.000000 UTC,0xb307d36e90caa783f661a4d07224853d00804ecce1412f9d3a2f15953b3ea4d5,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x7380a42137d16a0e7684578d8b3d32e1fbd021b5,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ecosynthesisx
2024-07-15 08:08:42.000000 UTC,0xb307d36e90caa783f661a4d07224853d00804ecce1412f9d3a2f15953b3ea4d5,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x7380a42137d16a0e7684578d8b3d32e1fbd021b5,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ecosynthesisx
2024-09-22 23:52:34.000000 UTC,0x7dac92b28305d67afaf7e213ebb3b99768dd149c08ff0594d36293571257fa4f,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ethdaily.eth
2024-09-22 23:52:34.000000 UTC,0x7dac92b28305d67afaf7e213ebb3b99768dd149c08ff0594d36293571257fa4f,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ethdaily.eth
2024-09-05 20:49:24.000000 UTC,0x8d9b110c9172d701f841a37cacc4678b0c840f666729b21ab395b7a8eb7a8f00,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x0442a9abbc93058a873c371f21cc366338254a88,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-09-05 20:49:24.000000 UTC,0x8d9b110c9172d701f841a37cacc4678b0c840f666729b21ab395b7a8eb7a8f00,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x0442a9abbc93058a873c371f21cc366338254a88,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-09-05 09:28:58.000000 UTC,0x29cee3cda81c805159767c4454c5a7ad38e003e9892839bd8b273dd2e819081f,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x9dcba70b2dfe5807e2a847e065ebb666791f8b8a,0x9dcba70b2dfe5807e2a847e065ebb666791f8b8a,cryptosmartnow,
2024-09-24 22:17:31.000000 UTC,0x20bc4f6370ca38a65551053fa1da792a144ea27311b17251af8f6a88ae6c370c,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,paul2
2024-09-24 22:17:31.000000 UTC,0x20bc4f6370ca38a65551053fa1da792a144ea27311b17251af8f6a88ae6c370c,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,paul2
2024-08-09 17:42:27.000000 UTC,0xe6bd9260a25b1df4489771fc3c3e6d9c4e7f1387ab02f0004125c68b60b89b21,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ethdaily.eth
2024-08-09 17:42:27.000000 UTC,0xe6bd9260a25b1df4489771fc3c3e6d9c4e7f1387ab02f0004125c68b60b89b21,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ethdaily.eth
2024-09-22 23:38:05.000000 UTC,0x32b3a3663aa2650ee0b236dcbf98e291a1d5d7cec7caf08dcb85965b4b42dbfc,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ethdaily.eth
2024-09-22 23:38:05.000000 UTC,0x32b3a3663aa2650ee0b236dcbf98e291a1d5d7cec7caf08dcb85965b4b42dbfc,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ethdaily.eth
2024-05-16 17:08:56.000000 UTC,0xd296e6be3b744d6d047dad828a93e043fdd8d5d7abc1a303846ff94a9cfc8ff5,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x84e1056ed1b76fb03b43e924ef98833dba394b2b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,nicnode
2024-05-16 17:08:56.000000 UTC,0xd296e6be3b744d6d047dad828a93e043fdd8d5d7abc1a303846ff94a9cfc8ff5,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x84e1056ed1b76fb03b43e924ef98833dba394b2b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,nicnode
2024-08-09 17:20:21.000000 UTC,0xcbcc72476d28ce1b30a99cd79feccbba78a8dbffd3e64c56201639e6af58502f,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ethdaily.eth
2024-08-09 17:20:21.000000 UTC,0xcbcc72476d28ce1b30a99cd79feccbba78a8dbffd3e64c56201639e6af58502f,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ethdaily.eth
2024-05-15 13:22:26.000000 UTC,0xdaddf207f74b7fb6f919730b4fe2a29af96b8c8f2fe304cd86bfbe7258b0dae4,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x84e1056ed1b76fb03b43e924ef98833dba394b2b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,nicnode
2024-05-15 13:22:26.000000 UTC,0xdaddf207f74b7fb6f919730b4fe2a29af96b8c8f2fe304cd86bfbe7258b0dae4,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x84e1056ed1b76fb03b43e924ef98833dba394b2b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,nicnode
2024-08-09 17:46:39.000000 UTC,0x7913b48512af707446a90e69d12a589cd75f6715771d0d8608db39017f4e6874,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,ethdailyhub,
2024-08-09 17:39:46.000000 UTC,0xd755590ff0d25206f3bb69848d5b195356d95cd48d032fd05453b34ab3f8e7be,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ethdaily.eth
2024-08-09 17:39:46.000000 UTC,0xd755590ff0d25206f3bb69848d5b195356d95cd48d032fd05453b34ab3f8e7be,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ethdaily.eth
2024-08-09 17:42:13.000000 UTC,0xce35ea354b0566fec124de77fec3bf63b1542457359ce353556e2ce6f7c3ffa7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,ethdailyhub,
2024-06-13 19:13:03.000000 UTC,0xd4e35e5308cf9d3436b9c465bcae080dcf03f7aadc3d5121615886a3a55eed4b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x6cc567128e8cae88dbe162e712cd0985d78b0f33,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-06-13 19:13:03.000000 UTC,0xd4e35e5308cf9d3436b9c465bcae080dcf03f7aadc3d5121615886a3a55eed4b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x6cc567128e8cae88dbe162e712cd0985d78b0f33,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-08-09 17:59:16.000000 UTC,0x557a9af67226d47a09487f9d04209fe84c145b9533ee10ad9bc88a741e3ac9be,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ethdaily.eth
2024-08-09 17:59:16.000000 UTC,0x557a9af67226d47a09487f9d04209fe84c145b9533ee10ad9bc88a741e3ac9be,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ethdaily.eth
2024-09-24 22:22:10.000000 UTC,0xd0d27164c2372ff22bf9ec92807a0073645a0915a3d41f93c4cb90341035acd2,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,paul2
2024-09-24 22:22:10.000000 UTC,0xd0d27164c2372ff22bf9ec92807a0073645a0915a3d41f93c4cb90341035acd2,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,paul2
2024-08-19 09:16:53.000000 UTC,0xba60e7462f06e57ef01ba64fb2ccf819ed2849ce08730681d2c87f185e6c3213,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x1bbfc95b826693bf17665f36a66ac9c389b7e581,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-08-19 09:16:53.000000 UTC,0xba60e7462f06e57ef01ba64fb2ccf819ed2849ce08730681d2c87f185e6c3213,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x1bbfc95b826693bf17665f36a66ac9c389b7e581,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-09-05 20:49:24.000000 UTC,0x8d9b110c9172d701f841a37cacc4678b0c840f666729b21ab395b7a8eb7a8f00,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x0442a9abbc93058a873c371f21cc366338254a88,0x0442a9abbc93058a873c371f21cc366338254a88,urbanika,
2024-07-08 11:18:34.000000 UTC,0xd1398d4ca9974b53d72c5ba0090b54fa745d0f13c5f6947f0908fe788663735f,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xa64f2228ccec96076c82abb903021c33859082f8,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ionrod
2024-07-08 11:18:34.000000 UTC,0xd1398d4ca9974b53d72c5ba0090b54fa745d0f13c5f6947f0908fe788663735f,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xa64f2228ccec96076c82abb903021c33859082f8,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,ionrod
2024-08-09 17:42:27.000000 UTC,0xe6bd9260a25b1df4489771fc3c3e6d9c4e7f1387ab02f0004125c68b60b89b21,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,ethdailyhub,
2024-08-09 17:20:06.000000 UTC,0x0688a09c46c19a7a1a737b6aeaa03a5694197e18ff8652f35273c1130ef803e2,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,ethdailyhub,
2024-08-21 16:46:35.000000 UTC,0x5dc29e9a5b607cd82b929b1c9446312492b8f0bcc4b1f9e551efd45e9120ceb3,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x850a146d7478daaa98fc26fd85e6a24e50846a9d,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,noahchonlee
2024-08-21 16:46:35.000000 UTC,0x5dc29e9a5b607cd82b929b1c9446312492b8f0bcc4b1f9e551efd45e9120ceb3,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x850a146d7478daaa98fc26fd85e6a24e50846a9d,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,noahchonlee
2024-08-28 22:58:35.000000 UTC,0x6690cd104fcb006ffc1d910846f9d4057a52de10440f31761ca840a55be656d8,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x9531c059098e3d194ff87febb587ab07b30b1306,0x9531c059098e3d194ff87febb587ab07b30b1306,rotki,
2024-06-24 13:44:53.000000 UTC,0xe31413e444b1adfffd7937e4a97766c481f0aa61d349014e8adf01b8d8e8f861,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x9438b8b447179740cd97869997a2fcc9b4aa63a2,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,growthepie
2024-06-24 13:44:53.000000 UTC,0xe31413e444b1adfffd7937e4a97766c481f0aa61d349014e8adf01b8d8e8f861,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x9438b8b447179740cd97869997a2fcc9b4aa63a2,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,growthepie
2024-09-05 09:28:58.000000 UTC,0x29cee3cda81c805159767c4454c5a7ad38e003e9892839bd8b273dd2e819081f,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x9dcba70b2dfe5807e2a847e065ebb666791f8b8a,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,karlagod
2024-09-05 09:28:58.000000 UTC,0x29cee3cda81c805159767c4454c5a7ad38e003e9892839bd8b273dd2e819081f,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x9dcba70b2dfe5807e2a847e065ebb666791f8b8a,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,karlagod
2024-09-05 20:49:24.000000 UTC,0x8d9b110c9172d701f841a37cacc4678b0c840f666729b21ab395b7a8eb7a8f00,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x0442a9abbc93058a873c371f21cc366338254a88,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-09-05 20:49:24.000000 UTC,0x8d9b110c9172d701f841a37cacc4678b0c840f666729b21ab395b7a8eb7a8f00,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x0442a9abbc93058a873c371f21cc366338254a88,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,
2024-05-16 17:21:04.000000 UTC,0xa1d9fc1093ebad836a8c71d6015b66aecff80502d17ec547d9a47193f14252fd,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x84e1056ed1b76fb03b43e924ef98833dba394b2b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,nicnode
2024-05-16 17:21:04.000000 UTC,0xa1d9fc1093ebad836a8c71d6015b66aecff80502d17ec547d9a47193f14252fd,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x84e1056ed1b76fb03b43e924ef98833dba394b2b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,nicnode
2024-09-24 18:24:51.000000 UTC,0x7a7c8361ae9acd0f21defa29d7a9b0e2a936a973eb4c04c1e0c2584ecfe001fb,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x84e1056ed1b76fb03b43e924ef98833dba394b2b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,nicnode
2024-09-24 18:24:51.000000 UTC,0x7a7c8361ae9acd0f21defa29d7a9b0e2a936a973eb4c04c1e0c2584ecfe001fb,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x84e1056ed1b76fb03b43e924ef98833dba394b2b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,nicnode
2024-08-19 23:06:50.000000 UTC,0xfaf542b0a95f8dc5dedab85c9bb6da8015f66e78b4bca7feeac7e67cbd1ea509,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,griffgreen
2024-08-19 23:06:50.000000 UTC,0xfaf542b0a95f8dc5dedab85c9bb6da8015f66e78b4bca7feeac7e67cbd1ea509,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,griffgreen
2024-09-24 18:22:52.000000 UTC,0xe90ac5937c094f9d467acd6417a739d7ec358b53bd0cc20ddc2b4a958ff03b8e,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x84e1056ed1b76fb03b43e924ef98833dba394b2b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,nicnode
2024-09-24 18:22:52.000000 UTC,0xe90ac5937c094f9d467acd6417a739d7ec358b53bd0cc20ddc2b4a958ff03b8e,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x84e1056ed1b76fb03b43e924ef98833dba394b2b,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,glo-foundation,nicnode
